index,H
0,-9.9999929594269308101193386578708910406021e-07
1,-1.0000019962129373021216894104612471494420e-06
2,-1.0000019962129373021216894104612471494420e-06
3,-1.0000019962129373021216894104612471494420e-06
4,-1.0000019962129373021216894104612471494420e-06
5,-1.0000019962129373021216894104612471494420e-06
6,-1.0000019962129373021216894104612471494420e-06
7,-1.0000019962129373021216894104612471494420e-06
8,-1.0000019962129373021216894104612471494420e-06
9,-1.0000019962129373021216894104612471494420e-06
10,-1.0000019962129373021216894104612471494420e-06
11,-1.0000019962129373021216894104612471494420e-06
12,-1.0000019962129373021216894104612471494420e-06
13,-1.0000019962129373021216894104612471494420e-06
14,-1.0000019962129373021216894104612471494420e-06
15,-1.0000019962129373021216894104612471494420e-06
16,-1.0000019962129373021216894104612471494420e-06
17,-1.0000101112060906316465801538240221191245e-06
18,-1.0000039861371454482085472173502616044516e-06
19,-9.9999736106068505702326905393295675139598e-07
20,-9.9999871284492589401540849763927454318946e-07
21,-1.0000012848774299488847873071395433441921e-06
22,-9.9999659567244928341865194826310059283969e-07
23,-1.0000019962129373021216894104612471494420e-06
24,-1.0000019962129373021216894104612471494420e-06
25,-1.0000019962129373021216894104612471494420e-06
26,-1.0000019962129373021216894104612471494420e-06
27,-1.0000019962129373021216894104612471494420e-06
28,-1.0000019962129373021216894104612471494420e-06
29,-1.0000019962129373021216894104612471494420e-06
30,-1.0000019962129373021216894104612471494420e-06
31,-1.0000019962129373021216894104612471494420e-06
32,-1.0000019962129373021216894104612471494420e-06
33,-1.0000019962129373021216894104612471494420e-06
34,-1.0000019962129373021216894104612471494420e-06
35,-1.0000019962129373021216894104612471494420e-06
36,-1.0000019962129373021216894104612471494420e-06
37,-1.0000019962129373021216894104612471494420e-06
38,-1.0000019962129373021216894104612471494420e-06
39,-1.0000101112060906316465801538240221191245e-06
40,-9.9999859153348509878953594837147633711538e-07
41,-1.0000012848774299488847873071395433441921e-06
42,-9.9999389771097166048588900794102940494668e-07
43,-1.0000166931212354537482963484640308138296e-06
44,-9.9999101119960401314978697129287610323445e-07
45,-1.0000020080865924289315049833248849608935e-06
46,-1.0000019962129373021216894104612471494420e-06
47,-1.0000019962129373021216894104612471494420e-06
48,-1.0000019962129373021216894104612471494420e-06
49,-1.0000019962129373021216894104612471494420e-06
50,-1.0000019962129373021216894104612471494420e-06
51,-1.0000019962129373021216894104612471494420e-06
52,-1.0000019962129373021216894104612471494420e-06
53,-1.0000019962129373021216894104612471494420e-06
54,-1.0000101052692629623625539606046608298584e-06
55,-1.0000086466930554642939654036437602258047e-06
56,-1.0000113390475294596916860240254365521650e-06
57,-1.0000074086270804476345424455230315174958e-06
58,-1.0000019962129373021216894104612471494420e-06
59,-1.0000019962129373021216894104612471494420e-06
60,-1.0000019962129373021216894104612471494420e-06
61,-1.0000019962129373021216894104612471494420e-06
62,-1.0000019962129373021216894104612471494420e-06
63,-1.0000019962129373021216894104612471494420e-06
64,-1.0000019962129373021216894104612471494420e-06
65,-1.0000019962129373021216894104612471494420e-06
66,-1.0000019962129373021216894104612471494420e-06
67,-1.0000019962129373021216894104612471494420e-06
68,-1.0000019962129373021216894104612471494420e-06
69,-1.0000019962129373021216894104612471494420e-06
70,-1.0000019962129373021216894104612471494420e-06
71,-1.0000101052692629623625539606046608298584e-06
72,-1.0000086466930554642939654036437602258047e-06
73,-1.0000113390475294596916860240254365521650e-06
74,-1.0000074086270804476345424455230315174958e-06
75,-1.0000019962129373021216894104612471494420e-06
76,-1.0000019962129373021216894104612471494420e-06
77,-9.9999930418828713671471584978345248373444e-07
78,-1.0000166931212354537482963484640308138296e-06
79,-9.9999911431910200410662532821692849438477e-07
80,-9.9999859153348509878953594837147633711538e-07
81,-1.0000012848774299488847873071395433441921e-06
82,-9.9999659567244928341865194826310059283969e-07
83,-1.0000019962129373021216894104612471494420e-06
84,-1.0000019962129373021216894104612471494420e-06
85,-1.0000019962129373021216894104612471494420e-06
86,-1.0000019962129373021216894104612471494420e-06
87,-1.0000019962129373021216894104612471494420e-06
88,-1.0000019962129373021216894104612471494420e-06
89,-1.0000019962129373021216894104612471494420e-06
90,-1.0000019962129373021216894104612471494420e-06
91,-1.0000019962129373021216894104612471494420e-06
92,-1.0000019962129373021216894104612471494420e-06
93,-1.0000019962129373021216894104612471494420e-06
