index,H
0,9.9999999999965549779545881392550654709339e-01
1,9.9999999999943511852507072035223245620728e-01
2,9.9999999999959154894924040490877814590931e-01
3,9.9999999999971689312872058508219197392464e-01
4,9.9999999999953603779800914708175696432590e-01
5,1.0000000000004478639681337881484068930149e+00
6,9.9999999999965549779545881392550654709339e-01
7,9.9999999999977207121304445536225102841854e-01
8,1.0000000000003852473895449293195270001888e+00
9,1.0000000000007720490913243338582105934620e+00
10,1.0000000000002655653474903374444693326950e+00
11,9.9999999999989297450042613490950316190720e-01
12,1.0000000382309408575309817024390213191509e+00
13,1.0000000408145479635635410886607132852077e+00
14,1.0000000429611612950964172341628000140190e+00
15,1.0000000445531926906994613091228529810905e+00
16,1.0000000454784903070049040252342820167542e+00
17,1.0000000456360405021172255146666429936886e+00
18,1.0000000449548573921987326684757135808468e+00
19,1.0000000433902960228493839167640544474125e+00
20,1.0000000409406717416516130469972267746925e+00
21,1.0000000376553905834242641503806225955486e+00
22,1.0000000336336423156780028875800780951977e+00
23,1.0000000290285726567418578270007856190205e+00
24,1.0000000240419661956536856450838968157768e+00
25,1.0000000189185438426164864722522906959057e+00
26,1.0000000139293392376060864989995025098324e+00
27,1.0000000093549354929223227372858673334122e+00
28,1.0000000054638515933902453980408608913422e+00
29,1.0000000024944502019508263401803560554981e+00
30,1.0000000006340077352007256195065565407276e+00
31,1.0000000000002631228568361621000804007053e+00
32,1.0000000006337264046862856048392131924629e+00
33,1.0000000024949393662154761841520667076111e+00
34,1.0000000054636613011638246462098322808743e+00
35,1.0000000093544585411109437700361013412476e+00
36,1.0000000139292704037785597392939962446690e+00
37,1.0000000189182136622889629506971687078476e+00
38,1.0000000240415056751430711301509290933609e+00
39,1.0000000290275061765044029016280546784401e+00
40,1.0000000336331273942391817399766296148300e+00
41,1.0000000376552571346167042065644636750221e+00
42,1.0000000409410079171834695443976670503616e+00
43,1.0000000433895881446488829169538803398609e+00
44,1.0000000449545458636180228495504707098007e+00
45,1.0000000456369317891613945903372950851917e+00
46,1.0000000454776973857207167384331114590168e+00
47,1.0000000445535230930715897557092830538750e+00
48,1.0000000429608042473716977838193997740746e+00
49,1.0000000408139908536497841851087287068367e+00
50,1.0000000382321234670968124191858805716038e+00
51,1.0000000382314524483007289745728485286236e+00
52,1.0000000408145814922988847683882340788841e+00
53,1.0000000429608002505688091332558542490005e+00
54,1.0000000445532910564594430979923345148563e+00
55,1.0000000454775310743116278899833559989929e+00
56,1.0000000456366016088338710687821730971336e+00
57,1.0000000449544079739183644051081500947475e+00
58,1.0000000433898288410006216508918441832066e+00
59,1.0000000409413265511915369643247686326504e+00
60,1.0000000376555404635325885465135797858238e+00
61,1.0000000336335157502531956197344698011875e+00
62,1.0000000290279298376105998613638803362846e+00
