index,H
0,1.0000000000001405542349175448180176317692e+00
1,9.9999999999989963583857388584874570369720e-01
2,9.9999999999978750331308674503816291689873e-01
3,1.0000000000000810462807976364274509251118e+00
4,9.9999999999950117679503591716638766229153e-01
5,9.9999999999970834441143097137683071196079e-01
6,9.9999999999976441067417454178212210536003e-01
7,9.9999999999974531483815098908962681889534e-01
8,9.9999999999975441866695291537325829267502e-01
9,9.9999999999975441866695291537325829267502e-01
10,1.0000000000002606803661819867556914687157e+00
11,9.9999999999923661064826774236280471086502e-01
12,1.0000000375672712937813457756419666111469e+00
13,1.0000000415388632379887212664471007883549e+00
14,1.0000000447632273470333075238158926367760e+00
15,1.0000000469510543776863187304115854203701e+00
16,1.0000000478375006274234237935161218047142e+00
17,1.0000000472183057098618519376032054424286e+00
18,1.0000000449857535667064212248078547418118e+00
19,1.0000000411588918503014156158315017819405e+00
20,1.0000000359116985038099301164038479328156e+00
21,1.0000000295801170224763154692482203245163e+00
22,1.0000000226468530595269612604170106351376e+00
23,1.0000000157081994078822617666446603834629e+00
24,1.0000000094102086123371009307447820901871e+00
25,1.0000000043757399925681284003076143562794e+00
26,1.0000000011239371655591412491048686206341e+00
27,1.0000000000002520206265899105346761643887e+00
28,1.0000000011239575936627943519852124154568e+00
29,1.0000000043757426571033875006833113729954e+00
30,1.0000000094100354175452594063244760036469e+00
31,1.0000000157081345708576236575026996433735e+00
32,1.0000000226470981967707984949811361730099e+00
33,1.0000000295795870020043594195158220827579e+00
34,1.0000000359117913184547887794906273484230e+00
35,1.0000000411588432225329370339750312268734e+00
36,1.0000000449855399597964833446894772350788e+00
37,1.0000000472181189703491099862731061875820e+00
38,1.0000000478375477008796679001534357666969e+00
39,1.0000000469502408062538734156987629830837e+00
40,1.0000000447627939159644938627025112509727e+00
41,1.0000000415386556262831163621740415692329e+00
42,1.0000000375672863928144806777709163725376e+00
43,1.0000000375671267427435395802604034543037e+00
44,1.0000000415389995733761452356702648103237e+00
45,1.0000000447628185629156405411777086555958e+00
46,1.0000000469506427069887877223663963377476e+00
47,1.0000000478370447698495127042406238615513e+00
48,1.0000000472187717814875895783188752830029e+00
49,1.0000000449856591977493280865019187331200e+00
50,1.0000000411588942927920697911758907139301e+00
51,1.0000000359117275916531752955052070319653e+00
52,1.0000000295798965321836249131592921912670e+00
53,1.0000000226467948838404709022142924368382e+00
54,1.0000000157081774254663741885451599955559e+00
55,1.0000000094099996683638664762838743627071e+00
56,1.0000000043756678280715277651324868202209e+00
57,1.0000000011238812103187001412152312695980e+00
58,1.0000000000000690558721316847368143498898e+00
59,1.0000000011238594499474174881470389664173e+00
60,1.0000000043751917644385684980079531669617e+00
61,1.0000000094100602865410110098309814929962e+00
62,1.0000000157081259111180315812816843390465e+00
63,1.0000000226470533437606036386569030582905e+00
64,1.0000000295795490323769172391621395945549e+00
65,1.0000000359118330628405146853765472769737e+00
66,1.0000000411585190374097464882652275264263e+00
67,1.0000000449855439565993719952530227601528e+00
68,1.0000000472179579880105393385747447609901e+00
